callid,agentid,customerid,pickedup,duration,productsold,transaction_date
7946,8,919,1,172,1,2024-12-12
7947,2,919,0,0,0,2024-05-28
7948,2,372,0,0,0,2024-07-11
7949,0,527,0,0,0,2024-03-18
7950,2,868,1,177,1,2024-07-17
7951,10,374,1,181,1,2024-07-11
7952,1,68,1,174,0,2024-02-22
7953,1,197,0,0,0,2024-03-19
7954,7,696,1,176,0,2024-11-15
7955,10,801,1,137,0,2024-11-16
7956,4,46,1,154,1,2024-06-29
7957,9,411,1,212,1,2024-05-29
7958,5,6,1,150,0,2024-05-10
7959,3,500,1,144,0,2024-06-12
7960,8,958,1,163,0,2024-09-11
7961,2,217,0,0,0,2024-11-19
7962,0,352,1,274,0,2024-09-21
7963,3,541,0,0,0,2024-11-20
7964,2,965,0,0,0,2024-08-30
7965,6,436,1,116,1,2024-06-17
7966,3,38,1,148,0,2024-11-13
7967,7,798,1,121,0,2024-04-04
7968,8,231,1,155,1,2024-06-27
7969,1,709,1,161,0,2024-05-02
7970,2,443,1,232,1,2024-11-09
7971,3,354,0,0,0,2024-01-13
7972,2,100,1,173,0,2024-07-16
7973,6,38,1,238,0,2024-08-06
7974,0,153,0,0,0,2024-05-13
7975,1,195,1,159,0,2024-06-06
7976,3,239,1,208,1,2024-04-10
7977,9,452,0,0,0,2024-09-17
7978,8,396,0,0,0,2024-07-25
7979,8,324,1,197,0,2024-10-27
7980,8,753,0,0,0,2024-09-03
7981,3,387,1,215,1,2024-09-11
7982,2,773,0,0,0,2024-08-02
7983,2,781,1,199,1,2024-07-24
7984,1,786,1,222,1,2024-03-01
7985,3,8,1,128,1,2024-04-04
7986,8,78,0,0,0,2024-06-07
7987,7,567,0,0,0,2024-01-16
7988,7,788,1,127,1,2024-06-21
7989,5,629,0,0,0,2024-06-12
7990,0,1000,1,247,0,2024-11-09
7991,8,45,1,177,0,2024-06-01
7992,3,241,1,231,1,2024-10-07
7993,6,242,1,145,1,2024-03-15
7994,0,622,0,0,0,2024-04-10
7995,4,951,1,163,0,2024-04-06
7996,4,371,1,73,1,2024-07-10
7997,3,884,1,122,0,2024-04-23
7998,2,365,1,182,1,2024-02-22
7999,0,519,1,117,0,2024-11-09
8000,4,774,1,118,0,2024-10-07
8001,5,9,1,179,0,2024-12-14
8002,9,652,1,149,1,2024-08-29
8003,9,884,1,244,0,2024-08-20
8004,8,143,1,190,0,2024-09-28
8005,3,457,1,209,0,2024-09-23
8006,4,595,1,199,0,2024-12-07
8007,0,796,0,0,0,2024-07-05
8008,6,554,1,226,0,2024-12-18
8009,4,273,0,0,0,2024-11-21
8010,10,683,1,277,0,2024-02-28
8011,4,219,0,0,0,2024-09-02
8012,1,577,1,161,0,2024-11-10
8013,1,861,1,190,0,2024-02-08
8014,3,101,1,202,0,2024-02-09
8015,0,131,1,182,0,2024-10-24
8016,9,108,0,0,0,2024-05-02
8017,9,94,1,109,1,2024-06-04
8018,7,805,0,0,0,2024-04-16
8019,6,740,1,194,0,2024-09-23
8020,1,125,1,152,0,2024-05-28
8021,4,196,1,159,0,2024-04-19
8022,10,895,0,0,0,2024-03-27
8023,9,963,1,154,0,2024-08-15
8024,5,948,1,218,1,2024-06-14
8025,3,477,1,131,1,2024-09-30
8026,0,807,1,85,0,2024-06-18
8027,0,311,1,242,0,2024-12-21
8028,10,73,1,149,1,2024-04-29
8029,3,424,0,0,0,2024-05-04
8030,9,93,1,198,0,2024-07-12
8031,5,980,1,72,0,2024-07-06
8032,2,167,1,200,0,2024-04-18
8033,0,595,1,110,0,2024-10-19
8034,4,616,1,152,0,2024-04-18
8035,3,661,0,0,0,2024-06-27
8036,8,906,1,149,1,2024-11-16
8037,5,608,1,199,0,2024-09-03
8038,8,703,1,159,0,2024-11-21
8039,7,145,0,0,0,2024-01-20
8040,6,207,1,282,0,2024-09-19
8041,10,646,1,229,1,2024-09-18
8042,8,687,0,0,0,2024-08-22
8043,10,447,0,0,0,2024-03-01
8044,9,37,1,202,0,2024-09-03
8045,6,66,1,169,0,2024-09-05
8046,3,634,1,167,1,2024-08-03
8047,1,418,1,154,0,2024-01-24
8048,3,954,1,165,0,2024-07-22
8049,8,338,0,0,0,2024-11-11
8050,9,794,1,188,0,2024-07-03
8051,0,581,1,275,0,2024-04-09
8052,5,984,1,185,1,2024-03-30
8053,5,512,0,0,0,2024-05-04
8054,7,605,1,231,0,2024-01-07
8055,2,353,1,218,0,2024-06-14
8056,8,947,0,0,0,2024-06-10
8057,0,109,0,0,0,2024-07-07
8058,0,76,1,153,1,2024-09-07
8059,4,254,1,165,1,2024-01-27
8060,7,38,1,254,1,2024-04-24
8061,9,645,1,86,0,2024-04-19
8062,7,641,1,118,1,2024-10-30
8063,3,432,0,0,0,2024-08-30
8064,2,665,1,181,0,2024-10-20
8065,10,635,1,128,1,2024-07-26
8066,5,812,1,216,0,2024-06-19
8067,0,302,0,0,0,2024-08-21
8068,7,147,1,188,0,2024-11-17
8069,6,732,1,208,0,2024-05-27
8070,10,949,1,56,1,2024-03-15
8071,10,139,1,253,0,2024-07-21
8072,1,620,1,154,0,2024-03-28
8073,3,805,0,0,0,2024-03-31
8074,10,402,0,0,0,2024-07-13
8075,6,462,1,193,0,2024-04-17
8076,0,556,1,156,0,2024-12-21
8077,7,70,0,0,0,2024-04-05
8078,10,101,1,196,1,2024-10-30
8079,4,468,1,123,0,2024-05-28
8080,10,7,1,210,0,2024-02-26
8081,4,281,1,210,1,2024-02-01
8082,10,907,0,0,0,2024-07-02
8083,0,743,0,0,0,2024-11-21
8084,5,133,1,251,0,2024-07-16
8085,5,714,1,159,0,2024-05-12
8086,0,770,1,219,0,2024-10-14
8087,10,234,0,0,0,2024-09-04
8088,0,430,1,127,0,2024-07-24
8089,1,979,1,236,0,2024-12-09
8090,3,768,1,190,0,2024-05-27
8091,4,299,1,214,0,2024-01-13
8092,8,611,1,254,1,2024-03-10
8093,2,68,1,198,1,2024-07-17
8094,4,77,0,0,0,2024-12-17
8095,7,319,1,215,0,2024-09-04
8096,7,673,1,217,1,2024-06-04
8097,2,906,0,0,0,2024-04-14
8098,9,698,1,144,0,2024-01-06
8099,7,645,1,219,1,2024-03-29
8100,9,50,1,179,1,2024-12-11
8101,5,46,1,107,0,2024-02-03
8102,2,249,0,0,0,2024-03-06
8103,2,412,0,0,0,2024-03-10
8104,3,471,0,0,0,2024-06-09
8105,4,429,1,176,0,2024-08-17
8106,9,792,1,170,0,2024-05-02
8107,9,206,0,0,0,2024-08-30
8108,2,252,1,179,0,2024-05-03
8109,1,564,1,209,0,2024-05-15
8110,8,890,1,227,0,2024-05-31
8111,1,671,1,123,0,2024-10-12
8112,6,364,1,180,1,2024-06-02
8113,1,77,1,176,1,2024-08-19
8114,8,321,1,193,1,2024-10-07
8115,2,693,1,134,0,2024-10-03
8116,8,113,1,249,0,2024-10-20
8117,6,769,1,263,0,2024-08-29
8118,0,817,0,0,0,2024-05-28
8119,9,663,0,0,0,2024-09-20
8120,1,989,1,198,0,2024-01-01
8121,5,737,1,221,1,2024-06-12
8122,5,176,1,143,0,2024-01-05
8123,4,52,0,0,0,2024-10-11
8124,3,952,1,214,1,2024-06-05
8125,10,434,0,0,0,2024-10-01
8126,3,527,0,0,0,2024-03-01
8127,7,602,1,192,1,2024-11-23
8128,0,686,0,0,0,2024-05-28
8129,0,158,0,0,0,2024-02-13
8130,2,162,1,217,0,2024-02-03
8131,10,668,1,202,0,2024-02-11
8132,3,623,1,206,1,2024-08-24
8133,9,97,1,182,0,2024-02-24
8134,8,683,0,0,0,2024-07-29
8135,9,374,1,155,1,2024-07-24
8136,8,874,0,0,0,2024-06-10
8137,7,551,1,199,1,2024-06-16
8138,7,162,1,162,0,2024-02-24
8139,7,72,1,172,0,2024-07-14
8140,0,383,0,0,0,2024-10-15
8141,5,272,1,242,0,2024-03-12
8142,9,875,1,167,0,2024-04-06
8143,8,990,1,249,0,2024-05-09
8144,2,107,1,270,1,2024-03-26
8145,4,936,1,191,1,2024-12-23
8146,9,978,1,174,0,2024-05-05
8147,3,47,1,131,0,2024-01-19
8148,0,475,0,0,0,2024-05-29
8149,1,509,1,113,0,2024-04-18
8150,8,161,1,262,0,2024-05-18
8151,10,996,1,165,0,2024-06-20
8152,5,638,0,0,0,2024-05-04
8153,2,260,1,136,1,2024-07-27
8154,4,603,0,0,0,2024-04-30
8155,1,897,0,0,0,2024-07-10
8156,5,302,0,0,0,2024-05-26
8157,1,997,0,0,0,2024-02-19
8158,9,711,0,0,0,2024-02-29
8159,10,985,0,0,0,2024-07-11
8160,10,121,1,191,0,2024-01-04
8161,9,471,0,0,0,2024-03-01
8162,8,608,1,119,0,2024-11-24
8163,7,736,1,182,0,2024-01-31
8164,6,785,1,150,0,2024-06-22
8165,8,609,0,0,0,2024-01-16
8166,9,922,1,132,1,2024-12-01
8167,3,474,1,201,0,2024-05-09
8168,1,386,1,271,0,2024-08-15
8169,3,627,0,0,0,2024-07-10
8170,10,62,1,144,0,2024-01-25
8171,2,214,1,153,0,2024-04-20
8172,2,970,0,0,0,2024-04-16
8173,2,786,1,162,0,2024-05-06
8174,7,429,1,152,0,2024-06-30
8175,7,682,1,113,0,2024-10-25
8176,9,417,1,186,0,2024-06-29
8177,10,551,1,177,0,2024-03-08
8178,10,933,0,0,0,2024-01-26
8179,10,488,1,186,1,2024-07-15
8180,6,982,1,243,0,2024-08-25
8181,8,591,1,208,0,2024-12-01
8182,4,105,0,0,0,2024-05-14
8183,0,458,1,179,0,2024-02-21
8184,1,642,0,0,0,2024-06-01
8185,7,288,1,132,0,2024-05-09
8186,4,221,0,0,0,2024-03-26
8187,9,832,0,0,0,2024-01-23
8188,5,989,1,192,0,2024-02-14
8189,10,874,0,0,0,2024-08-22
8190,4,563,0,0,0,2024-10-17
8191,4,452,1,161,1,2024-02-23
8192,4,290,1,151,1,2024-08-15
8193,3,573,0,0,0,2024-08-17
8194,9,964,0,0,0,2024-01-26
8195,2,616,0,0,0,2024-07-10
8196,8,695,0,0,0,2024-02-10
8197,8,422,1,80,1,2024-04-21
8198,5,302,1,226,0,2024-08-11
8199,8,995,1,153,1,2024-03-28
8200,1,811,1,109,1,2024-11-10
8201,4,995,0,0,0,2024-10-12
8202,7,581,0,0,0,2024-07-12
8203,5,690,0,0,0,2024-11-18
8204,7,80,1,271,0,2024-11-18
8205,10,800,1,176,1,2024-07-31
8206,10,490,1,218,1,2024-01-05
8207,5,268,0,0,0,2024-05-10
8208,0,188,0,0,0,2024-02-09
8209,1,695,0,0,0,2024-07-01
8210,1,527,1,169,0,2024-03-19
8211,9,679,1,162,0,2024-03-02
8212,5,571,1,201,1,2024-04-25
8213,5,514,1,118,0,2024-12-05
8214,0,476,1,195,0,2024-09-30
8215,10,492,0,0,0,2024-04-05
8216,8,26,1,153,0,2024-11-07
8217,5,627,0,0,0,2024-06-16
8218,2,409,1,150,0,2024-06-10
8219,0,209,1,138,0,2024-03-08
8220,1,1000,0,0,0,2024-05-30
8221,0,18,1,169,0,2024-03-10
8222,2,87,1,154,0,2024-05-24
8223,10,669,1,146,0,2024-05-24
8224,2,163,1,130,0,2024-04-23
8225,3,690,1,238,1,2024-01-13
8226,5,929,1,156,0,2024-12-23
8227,2,832,1,214,1,2024-01-20
8228,9,382,1,120,1,2024-04-17
8229,7,125,1,180,0,2024-06-10
8230,4,254,1,162,1,2024-04-27
8231,0,876,1,170,1,2024-11-26
8232,8,104,0,0,0,2024-08-17
8233,1,341,1,81,1,2024-10-26
8234,7,670,1,238,0,2024-01-23
8235,10,139,1,202,1,2024-02-09
8236,7,118,0,0,0,2024-01-27
8237,8,771,0,0,0,2024-05-02
8238,3,567,1,101,0,2024-10-16
8239,4,690,1,116,1,2024-06-01
8240,0,2,1,177,0,2024-01-17
8241,6,62,0,0,0,2024-06-04
8242,0,253,1,217,1,2024-03-30
8243,0,20,1,211,0,2024-09-29
8244,1,604,1,209,1,2024-03-22
8245,1,95,1,211,0,2024-11-08
8246,10,623,1,188,0,2024-06-04
8247,10,360,1,154,0,2024-05-24
8248,10,144,1,236,1,2024-01-02
8249,9,603,0,0,0,2024-02-22
8250,9,743,1,236,0,2024-07-07
8251,2,873,1,262,1,2024-12-02
8252,0,430,1,247,1,2024-02-10
8253,2,793,1,176,0,2024-07-31
8254,0,610,0,0,0,2024-07-20
8255,1,1000,0,0,0,2024-09-03
8256,1,20,1,185,0,2024-10-18
8257,10,390,1,131,0,2024-02-22
8258,9,813,1,230,1,2024-09-19
8259,8,193,1,103,0,2024-12-08
8260,8,888,1,194,0,2024-07-30
8261,2,552,1,162,1,2024-03-16
8262,10,768,1,151,1,2024-04-07
8263,0,654,0,0,0,2024-05-01
8264,6,615,1,49,1,2024-12-11
8265,6,696,1,217,0,2024-06-09
8266,5,932,1,151,0,2024-05-29
8267,9,960,0,0,0,2024-03-12
8268,7,795,1,186,0,2024-04-09
8269,2,295,0,0,0,2024-04-05
8270,9,760,1,297,1,2024-05-22
8271,1,481,0,0,0,2024-08-27
8272,3,695,1,153,0,2024-03-18
8273,4,817,0,0,0,2024-10-06
8274,10,4,1,308,0,2024-12-01
8275,3,966,0,0,0,2024-10-24
8276,10,322,0,0,0,2024-07-30
8277,0,720,1,229,0,2024-08-04
8278,5,916,1,120,0,2024-12-06
8279,0,154,0,0,0,2024-04-03
8280,7,677,1,117,1,2024-01-16
8281,6,160,1,179,0,2024-12-18
8282,4,567,0,0,0,2024-07-22
8283,4,566,1,173,0,2024-12-17
8284,8,368,1,213,1,2024-11-06
8285,0,116,1,105,1,2024-05-20
8286,8,186,1,196,1,2024-09-03
8287,4,542,1,163,1,2024-10-20
8288,5,310,1,189,0,2024-04-15
8289,8,556,1,178,0,2024-05-22
8290,9,26,0,0,0,2024-05-29
8291,7,802,1,138,0,2024-02-05
8292,8,866,1,191,0,2024-10-21
8293,0,801,1,88,0,2024-07-09
8294,6,114,1,112,0,2024-10-27
8295,6,889,0,0,0,2024-11-03
8296,10,257,1,129,0,2024-06-25
8297,6,289,1,89,0,2024-03-08
8298,6,492,1,193,1,2024-11-01
8299,10,621,1,133,0,2024-12-05
8300,6,52,0,0,0,2024-02-13
8301,6,911,1,113,0,2024-01-07
8302,2,180,1,211,0,2024-10-15
8303,3,794,0,0,0,2024-06-27
8304,10,788,1,116,0,2024-10-06
8305,7,852,0,0,0,2024-02-15
8306,1,301,1,104,0,2024-10-29
8307,0,681,1,163,0,2024-03-25
8308,9,59,0,0,0,2024-04-27
8309,1,315,1,197,0,2024-09-12
8310,5,797,1,184,0,2024-08-01
8311,3,71,1,186,1,2024-03-11
8312,0,584,1,263,0,2024-08-10
8313,0,740,1,166,0,2024-08-19
8314,6,20,1,237,0,2024-12-29
8315,0,25,1,275,0,2024-11-01
8316,7,921,1,47,1,2024-02-05
8317,8,962,0,0,0,2024-05-25
8318,7,126,1,178,0,2024-07-20
8319,3,242,0,0,0,2024-09-25
8320,1,740,1,166,0,2024-02-24
8321,10,726,1,199,1,2024-02-26
8322,7,242,0,0,0,2024-11-05
8323,0,831,1,215,0,2024-11-22
8324,5,414,1,52,0,2024-09-26
8325,5,145,1,161,1,2024-11-06
8326,7,632,0,0,0,2024-09-19
8327,6,692,1,207,0,2024-10-11
8328,9,763,1,170,0,2024-03-19
8329,4,245,0,0,0,2024-04-28
8330,3,244,0,0,0,2024-06-10
8331,2,182,1,130,0,2024-05-19
8332,7,974,1,175,0,2024-03-02
8333,9,31,0,0,0,2024-10-14
8334,3,866,1,234,0,2024-04-28
8335,7,48,1,255,0,2024-01-06
8336,0,81,1,215,1,2024-04-25
8337,10,399,1,159,1,2024-07-30
8338,3,779,0,0,0,2024-01-25
8339,7,755,0,0,0,2024-07-31
8340,4,913,1,155,0,2024-02-02
8341,0,65,1,130,1,2024-04-03
8342,2,605,1,171,0,2024-06-01
8343,1,971,1,192,1,2024-12-05
8344,5,904,1,138,0,2024-03-09
8345,4,185,1,115,0,2024-09-25
8346,9,45,1,140,0,2024-02-09
8347,2,761,0,0,0,2024-11-16
8348,5,956,0,0,0,2024-04-10
8349,9,657,1,87,1,2024-10-08
8350,4,566,1,169,1,2024-08-01
8351,4,361,1,181,0,2024-02-25
8352,2,486,0,0,0,2024-01-14
8353,1,128,1,167,0,2024-02-18
8354,0,736,1,240,0,2024-09-14
8355,0,689,0,0,0,2024-07-09
8356,7,482,1,181,0,2024-03-15
8357,7,922,0,0,0,2024-11-21
8358,0,338,0,0,0,2024-08-29
8359,5,974,1,165,1,2024-08-29
8360,2,782,1,285,0,2024-09-17
8361,8,985,1,138,0,2024-04-17
8362,2,535,1,127,0,2024-03-27
8363,10,799,0,0,0,2024-04-02
8364,3,816,1,129,0,2024-02-10
8365,7,684,1,223,0,2024-04-04
8366,5,249,0,0,0,2024-06-17
8367,9,237,1,141,1,2024-04-05
8368,8,318,1,147,1,2024-04-26
8369,3,28,1,58,1,2024-04-29
8370,4,835,0,0,0,2024-09-10
8371,0,53,1,192,1,2024-03-23
8372,3,639,1,151,1,2024-04-05
8373,5,384,1,248,1,2024-01-27
8374,4,30,1,89,0,2024-05-29
8375,3,244,1,132,1,2024-09-13
8376,1,683,1,187,0,2024-10-07
8377,10,406,1,250,1,2024-01-27
8378,0,733,1,135,0,2024-03-30
8379,8,30,1,103,1,2024-08-04
8380,7,829,1,162,0,2024-05-18
8381,8,118,1,201,0,2024-04-09
8382,1,497,1,213,0,2024-12-23
8383,10,373,1,120,0,2024-03-31
8384,5,79,1,109,0,2024-11-04
8385,0,818,0,0,0,2024-04-05
8386,4,932,1,130,1,2024-12-22
8387,3,279,1,138,0,2024-12-21
8388,5,276,1,150,0,2024-01-29
8389,9,423,1,107,0,2024-03-07
8390,10,167,1,94,0,2024-01-26
8391,7,687,1,139,1,2024-10-30
8392,2,252,1,138,0,2024-12-10
8393,0,309,1,137,0,2024-08-08
8394,10,76,1,229,0,2024-10-11
8395,9,263,1,122,1,2024-11-30
8396,1,327,1,93,1,2024-04-09
8397,4,274,1,201,0,2024-03-20
8398,9,922,0,0,0,2024-12-14
8399,1,696,1,124,0,2024-12-20
8400,9,135,1,191,0,2024-05-23
8401,4,345,1,175,0,2024-03-31
8402,7,775,1,128,0,2024-07-03
8403,3,650,1,97,1,2024-02-17
8404,5,324,1,265,0,2024-02-18
8405,7,11,1,215,0,2024-07-07
8406,6,431,0,0,0,2024-04-19
8407,3,106,1,146,0,2024-06-22
8408,8,282,1,110,0,2024-03-05
8409,1,597,0,0,0,2024-01-26
8410,0,179,0,0,0,2024-01-18
8411,10,63,0,0,0,2024-06-09
8412,3,257,1,143,1,2024-12-28
8413,10,904,0,0,0,2024-05-28
8414,10,648,0,0,0,2024-01-12
8415,9,854,0,0,0,2024-03-12
8416,1,519,0,0,0,2024-06-14
8417,0,260,1,214,0,2024-04-05
8418,7,561,1,112,0,2024-11-01
8419,3,681,1,203,0,2024-03-17
8420,9,49,1,128,1,2024-08-15
8421,9,471,1,199,1,2024-02-23
8422,8,434,0,0,0,2024-03-13
8423,0,425,0,0,0,2024-09-02
8424,10,366,1,260,1,2024-01-08
8425,4,23,1,162,0,2024-04-16
8426,1,390,1,200,0,2024-07-04
8427,3,734,0,0,0,2024-11-10
8428,6,29,1,188,0,2024-07-01
8429,10,319,1,322,1,2024-01-25
8430,5,227,1,190,0,2024-02-08
8431,10,167,1,164,0,2024-07-25
8432,6,674,1,166,0,2024-03-24
8433,8,211,1,222,0,2024-10-01
8434,7,382,1,221,1,2024-01-24
8435,1,705,0,0,0,2024-08-17
8436,1,482,0,0,0,2024-08-13
8437,10,83,1,201,0,2024-10-01
8438,6,512,1,203,1,2024-03-30
8439,8,395,0,0,0,2024-08-08
8440,4,435,1,115,1,2024-07-21
8441,5,130,1,160,0,2024-05-28
8442,0,376,1,191,0,2024-08-04
8443,7,975,1,117,1,2024-11-16
8444,4,932,0,0,0,2024-10-13
8445,10,485,1,134,0,2024-08-19
8446,0,953,1,173,0,2024-05-12
8447,3,829,1,236,0,2024-08-14
8448,1,704,1,133,1,2024-05-21
8449,0,591,1,197,0,2024-12-10
8450,2,983,1,187,1,2024-05-12
8451,10,465,0,0,0,2024-07-14
8452,2,336,0,0,0,2024-02-03
8453,4,363,0,0,0,2024-08-24
8454,8,205,1,108,0,2024-01-23
8455,9,445,1,104,0,2024-07-29
8456,10,929,1,187,1,2024-10-22
8457,5,946,1,80,1,2024-04-22
8458,8,254,1,251,0,2024-12-15
8459,8,709,1,76,1,2024-01-31
8460,3,574,1,235,1,2024-09-24
8461,9,489,1,177,0,2024-06-28
8462,0,829,1,54,0,2024-01-26
8463,5,437,0,0,0,2024-08-11
8464,8,694,1,236,1,2024-01-15
8465,6,675,1,219,1,2024-09-26
8466,10,658,1,170,0,2024-09-23
8467,8,570,1,158,0,2024-10-18
8468,1,751,1,202,0,2024-10-30
8469,2,471,1,159,1,2024-04-02
8470,7,67,1,237,0,2024-03-29
8471,7,980,1,209,0,2024-01-02
8472,6,42,1,223,0,2024-04-24
8473,7,489,0,0,0,2024-06-03
8474,0,80,1,175,1,2024-01-25
8475,6,941,1,163,0,2024-09-12
8476,0,555,1,153,0,2024-12-21
8477,8,427,0,0,0,2024-06-09
8478,1,850,0,0,0,2024-10-26
8479,4,225,1,180,0,2024-08-16
8480,5,45,1,132,0,2024-12-29
8481,0,943,1,164,0,2024-01-12
8482,6,796,1,349,1,2024-07-26
8483,3,477,0,0,0,2024-04-29
8484,2,92,1,70,0,2024-05-27
8485,9,464,0,0,0,2024-08-21
8486,3,852,1,159,0,2024-02-19
8487,0,231,0,0,0,2024-02-14
8488,6,219,1,223,0,2024-04-21
8489,6,348,1,156,0,2024-05-14
8490,0,180,1,238,0,2024-12-18
8491,5,953,0,0,0,2024-09-04
8492,0,454,1,182,1,2024-05-10
8493,7,299,1,144,1,2024-11-23
8494,2,9,1,130,1,2024-09-12
8495,5,391,1,197,0,2024-02-28
8496,8,616,0,0,0,2024-10-22
8497,8,475,1,204,1,2024-08-02
8498,3,752,1,186,0,2024-11-28
8499,7,365,1,165,0,2024-02-20
8500,6,321,0,0,0,2024-10-15
8501,0,811,0,0,0,2024-05-04
8502,0,450,1,216,0,2024-02-12
8503,9,653,0,0,0,2024-05-22
8504,8,914,1,130,0,2024-12-20
8505,1,711,0,0,0,2024-02-28
8506,8,407,0,0,0,2024-04-05
8507,0,364,0,0,0,2024-04-09
8508,3,268,0,0,0,2024-01-04
8509,10,86,1,116,0,2024-08-02
8510,1,485,1,191,0,2024-02-01
8511,9,803,1,99,1,2024-08-20
8512,0,557,0,0,0,2024-08-25
8513,0,588,1,218,0,2024-04-03
8514,9,220,0,0,0,2024-03-08
8515,2,179,0,0,0,2024-08-25
8516,3,45,1,186,1,2024-11-16
8517,8,926,1,96,1,2024-12-31
8518,4,847,1,233,0,2024-05-14
8519,4,627,1,112,1,2024-11-21
8520,10,51,0,0,0,2024-07-04
8521,2,244,1,125,0,2024-09-20
8522,5,778,1,179,1,2024-06-30
8523,9,876,1,209,1,2024-12-16
8524,8,70,0,0,0,2024-03-23
8525,4,646,1,240,0,2024-10-24
8526,2,378,1,126,0,2024-05-18
8527,1,979,1,201,0,2024-07-08
8528,9,942,1,165,0,2024-09-22
8529,6,78,1,99,0,2024-11-06
8530,9,502,1,163,0,2024-07-11
8531,10,448,0,0,0,2024-05-12
8532,0,482,0,0,0,2024-06-07
8533,10,23,1,167,0,2024-10-23
8534,7,359,0,0,0,2024-05-18
8535,7,548,1,169,0,2024-01-24
8536,4,184,1,240,0,2024-09-15
8537,1,256,0,0,0,2024-06-20
8538,8,764,0,0,0,2024-07-30
8539,1,967,1,230,0,2024-08-30
8540,5,102,1,232,0,2024-03-28
8541,10,549,1,64,1,2024-05-20
8542,3,88,0,0,0,2024-07-11
8543,5,938,1,71,0,2024-09-07
8544,1,195,1,214,0,2024-11-14
8545,1,586,1,153,1,2024-05-12
8546,2,316,1,179,0,2024-01-10
8547,2,164,1,251,0,2024-03-22
8548,8,0,0,0,0,2024-11-09
8549,10,737,0,0,0,2024-02-24
8550,10,685,1,149,1,2024-06-20
8551,2,574,0,0,0,2024-03-02
8552,6,716,0,0,0,2024-04-29
8553,0,93,1,283,1,2024-06-22
8554,3,466,1,206,1,2024-03-19
8555,0,906,1,190,1,2024-08-16
8556,0,562,1,172,1,2024-10-01
8557,10,227,1,182,1,2024-04-27
8558,2,336,1,173,1,2024-05-20
8559,2,665,1,215,1,2024-07-11
8560,5,772,1,155,0,2024-06-12
8561,4,338,0,0,0,2024-03-18
8562,8,205,1,248,0,2024-08-25
8563,2,673,1,60,0,2024-12-27
8564,3,990,0,0,0,2024-01-04
8565,1,700,0,0,0,2024-01-27
8566,6,692,0,0,0,2024-01-27
8567,5,101,1,220,1,2024-09-27
8568,4,171,0,0,0,2024-08-19
8569,2,99,1,152,0,2024-05-19
8570,9,679,1,119,0,2024-07-06
8571,2,958,1,190,0,2024-02-27
8572,1,591,0,0,0,2024-10-29
8573,6,914,1,138,1,2024-01-05
8574,7,365,0,0,0,2024-12-07
8575,4,266,1,169,1,2024-12-18
8576,7,73,1,173,0,2024-03-03
8577,1,284,1,139,0,2024-01-17
8578,8,323,1,75,1,2024-04-26
8579,5,21,0,0,0,2024-09-24
8580,5,392,1,214,0,2024-11-19
8581,7,607,1,242,1,2024-07-09
8582,10,151,0,0,0,2024-06-01
8583,2,14,1,209,1,2024-11-11
8584,0,341,1,130,0,2024-01-30
8585,8,14,1,172,0,2024-04-09
8586,9,463,0,0,0,2024-04-06
8587,2,817,1,156,1,2024-05-25
8588,6,964,1,287,1,2024-08-15
8589,2,639,0,0,0,2024-07-18
8590,2,446,0,0,0,2024-10-14
8591,7,255,0,0,0,2024-11-21
8592,8,987,0,0,0,2024-02-18
8593,5,935,1,258,0,2024-09-09
8594,3,419,1,162,0,2024-08-05
8595,2,677,1,152,0,2024-12-05
8596,6,288,1,74,1,2024-07-27
8597,9,944,0,0,0,2024-07-02
8598,5,815,0,0,0,2024-02-05
8599,6,550,1,235,0,2024-05-11
8600,1,221,1,147,1,2024-06-02
8601,8,83,0,0,0,2024-07-25
8602,7,370,0,0,0,2024-12-05
8603,6,323,1,155,0,2024-09-28
8604,8,4,1,112,1,2024-10-30
8605,9,13,1,169,0,2024-07-05
8606,7,874,1,149,0,2024-06-08
8607,7,899,0,0,0,2024-12-11
8608,3,386,1,195,0,2024-02-13
8609,10,452,0,0,0,2024-09-27
8610,7,304,0,0,0,2024-03-22
8611,3,779,0,0,0,2024-08-18
8612,8,743,0,0,0,2024-09-06
8613,9,633,0,0,0,2024-01-26
8614,9,671,1,126,0,2024-05-22
8615,1,265,1,223,0,2024-01-15
8616,6,518,0,0,0,2024-07-27
8617,9,6,1,263,0,2024-06-16
8618,4,676,0,0,0,2024-08-30
8619,3,275,0,0,0,2024-01-27
8620,2,314,1,158,0,2024-03-12
8621,8,185,0,0,0,2024-08-01
8622,7,404,1,177,1,2024-05-22
8623,5,464,0,0,0,2024-06-14
8624,10,138,0,0,0,2024-02-19
8625,4,761,0,0,0,2024-10-20
8626,8,778,1,146,1,2024-05-10
8627,7,47,0,0,0,2024-09-03
8628,2,43,1,178,0,2024-09-04
8629,3,436,1,179,0,2024-07-05
8630,7,596,0,0,0,2024-02-05
8631,5,838,1,185,0,2024-07-25
8632,0,261,1,152,0,2024-11-01
8633,9,320,0,0,0,2024-07-31
8634,0,959,0,0,0,2024-10-02
8635,6,238,1,277,1,2024-05-09
8636,9,694,0,0,0,2024-06-02
8637,6,58,1,182,0,2024-10-19
8638,10,591,1,153,0,2024-10-09
8639,5,998,0,0,0,2024-04-21
8640,10,355,1,204,1,2024-05-09
8641,3,35,1,147,1,2024-05-28
8642,1,293,1,205,0,2024-03-14
8643,5,953,1,164,0,2024-11-13
