callid,agentid,customerid,pickedup,duration,productsold,transaction_date
8314,6,20,1,237,0,2024-12-23
8315,0,25,1,275,0,2024-11-22
8316,7,921,1,47,1,2024-11-04
8317,8,962,0,0,0,2024-08-02
8318,7,126,1,178,0,2024-04-22
8319,3,242,0,0,0,2024-09-17
8320,1,740,1,166,0,2024-10-29
8321,10,726,1,199,1,2024-03-14
8322,7,242,0,0,0,2024-02-18
8323,0,831,1,215,0,2024-02-01
8324,5,414,1,52,0,2024-04-15
8325,5,145,1,161,1,2024-09-01
8326,7,632,0,0,0,2024-10-10
8327,6,692,1,207,0,2024-12-07
8328,9,763,1,170,0,2024-08-30
8329,4,245,0,0,0,2024-08-17
8330,3,244,0,0,0,2024-06-21
8331,2,182,1,130,0,2024-12-16
8332,7,974,1,175,0,2024-07-09
8333,9,31,0,0,0,2024-03-15
8334,3,866,1,234,0,2024-10-11
8335,7,48,1,255,0,2024-01-22
8336,0,81,1,215,1,2024-06-27
8337,10,399,1,159,1,2024-06-08
8338,3,779,0,0,0,2024-06-11
8339,7,755,0,0,0,2024-03-05
8340,4,913,1,155,0,2024-11-18
8341,0,65,1,130,1,2024-01-04
8342,2,605,1,171,0,2024-11-24
8343,1,971,1,192,1,2024-10-17
8344,5,904,1,138,0,2024-12-13
8345,4,185,1,115,0,2024-08-11
8346,9,45,1,140,0,2024-06-07
8347,2,761,0,0,0,2024-12-20
8348,5,956,0,0,0,2024-02-03
8349,9,657,1,87,1,2024-03-16
8350,4,566,1,169,1,2024-12-30
8351,4,361,1,181,0,2024-06-07
8352,2,486,0,0,0,2024-09-01
8353,1,128,1,167,0,2024-08-23
8354,0,736,1,240,0,2024-10-31
8355,0,689,0,0,0,2024-12-18
8356,7,482,1,181,0,2024-10-13
8357,7,922,0,0,0,2024-12-06
8358,0,338,0,0,0,2024-09-16
8359,5,974,1,165,1,2024-10-04
8360,2,782,1,285,0,2024-01-22
8361,8,985,1,138,0,2024-09-06
8362,2,535,1,127,0,2024-06-13
8363,10,799,0,0,0,2024-12-23
8364,3,816,1,129,0,2024-09-09
8365,7,684,1,223,0,2024-11-02
8366,5,249,0,0,0,2024-03-20
8367,9,237,1,141,1,2024-08-26
8368,8,318,1,147,1,2024-10-27
8369,3,28,1,58,1,2024-05-26
8370,4,835,0,0,0,2024-11-30
8371,0,53,1,192,1,2024-06-15
8372,3,639,1,151,1,2024-12-25
8373,5,384,1,248,1,2024-09-28
8374,4,30,1,89,0,2024-09-16
8375,3,244,1,132,1,2024-05-18
8376,1,683,1,187,0,2024-09-01
8377,10,406,1,250,1,2024-09-08
8378,0,733,1,135,0,2024-02-11
8379,8,30,1,103,1,2024-04-25
8380,7,829,1,162,0,2024-04-02
8381,8,118,1,201,0,2024-06-05
8382,1,497,1,213,0,2024-01-07
8383,10,373,1,120,0,2024-01-17
8384,5,79,1,109,0,2024-07-28
8385,0,818,0,0,0,2024-02-12
8386,4,932,1,130,1,2024-12-17
8387,3,279,1,138,0,2024-04-11
8388,5,276,1,150,0,2024-09-02
8389,9,423,1,107,0,2024-03-01
8390,10,167,1,94,0,2024-09-25
8391,7,687,1,139,1,2024-10-30
8392,2,252,1,138,0,2024-09-08
8393,0,309,1,137,0,2024-08-15
8394,10,76,1,229,0,2024-02-05
8395,9,263,1,122,1,2024-10-19
8396,1,327,1,93,1,2024-04-24
8397,4,274,1,201,0,2024-07-03
8398,9,922,0,0,0,2024-08-18
8399,1,696,1,124,0,2024-06-09
8400,9,135,1,191,0,2024-05-17
8401,4,345,1,175,0,2024-12-19
8402,7,775,1,128,0,2024-02-28
8403,3,650,1,97,1,2024-11-17
8404,5,324,1,265,0,2024-09-21
8405,7,11,1,215,0,2024-07-12
8406,6,431,0,0,0,2024-12-10
8407,3,106,1,146,0,2024-09-17
8408,8,282,1,110,0,2024-07-24
8409,1,597,0,0,0,2024-06-29
8410,0,179,0,0,0,2024-10-07
8411,10,63,0,0,0,2024-03-26
8412,3,257,1,143,1,2024-12-26
8413,10,904,0,0,0,2024-11-17
8414,10,648,0,0,0,2024-03-04
8415,9,854,0,0,0,2024-04-22
8416,1,519,0,0,0,2024-02-20
8417,0,260,1,214,0,2024-06-15
8418,7,561,1,112,0,2024-01-27
8419,3,681,1,203,0,2024-06-07
8420,9,49,1,128,1,2024-03-02
8421,9,471,1,199,1,2024-07-05
8422,8,434,0,0,0,2024-10-12
8423,0,425,0,0,0,2024-01-28
8424,10,366,1,260,1,2024-04-11
8425,4,23,1,162,0,2024-11-14
8426,1,390,1,200,0,2024-04-15
8427,3,734,0,0,0,2024-11-15
8428,6,29,1,188,0,2024-11-19
8429,10,319,1,322,1,2024-07-09
8430,5,227,1,190,0,2024-09-05
8431,10,167,1,164,0,2024-10-29
8432,6,674,1,166,0,2024-10-11
8433,8,211,1,222,0,2024-03-29
8434,7,382,1,221,1,2024-12-01
8435,1,705,0,0,0,2024-02-12
8436,1,482,0,0,0,2024-06-12
8437,10,83,1,201,0,2024-05-31
8438,6,512,1,203,1,2024-10-14
8439,8,395,0,0,0,2024-08-17
8440,4,435,1,115,1,2024-09-01
8441,5,130,1,160,0,2024-05-25
8442,0,376,1,191,0,2024-05-31
8443,7,975,1,117,1,2024-12-04
8444,4,932,0,0,0,2024-09-17
8445,10,485,1,134,0,2024-09-26
8446,0,953,1,173,0,2024-09-22
8447,3,829,1,236,0,2024-04-28
8448,1,704,1,133,1,2024-04-12
8449,0,591,1,197,0,2024-10-11
8450,2,983,1,187,1,2024-12-27
8451,10,465,0,0,0,2024-10-16
8452,2,336,0,0,0,2024-07-30
8453,4,363,0,0,0,2024-07-07
8454,8,205,1,108,0,2024-12-11
8455,9,445,1,104,0,2024-12-02
8456,10,929,1,187,1,2024-02-13
8457,5,946,1,80,1,2024-09-16
8458,8,254,1,251,0,2024-10-04
8459,8,709,1,76,1,2024-04-04
8460,3,574,1,235,1,2024-01-11
8461,9,489,1,177,0,2024-06-21
8462,0,829,1,54,0,2024-11-12
8463,5,437,0,0,0,2024-10-06
8464,8,694,1,236,1,2024-08-14
8465,6,675,1,219,1,2024-02-29
8466,10,658,1,170,0,2024-07-26
8467,8,570,1,158,0,2024-02-09
8468,1,751,1,202,0,2024-06-12
8469,2,471,1,159,1,2024-07-05
8470,7,67,1,237,0,2024-12-18
8471,7,980,1,209,0,2024-02-01
8472,6,42,1,223,0,2024-07-29
8473,7,489,0,0,0,2024-04-13
8474,0,80,1,175,1,2024-05-17
8475,6,941,1,163,0,2024-02-19
8476,0,555,1,153,0,2024-02-19
8477,8,427,0,0,0,2024-05-07
8478,1,850,0,0,0,2024-03-08
8479,4,225,1,180,0,2024-07-31
8480,5,45,1,132,0,2024-03-20
8481,0,943,1,164,0,2024-12-08
8482,6,796,1,349,1,2024-09-09
8483,3,477,0,0,0,2024-07-28
8484,2,92,1,70,0,2024-12-06
8485,9,464,0,0,0,2024-08-21
8486,3,852,1,159,0,2024-11-24
8487,0,231,0,0,0,2024-07-15
8488,6,219,1,223,0,2024-09-14
8489,6,348,1,156,0,2024-10-29
8490,0,180,1,238,0,2024-10-12
8491,5,953,0,0,0,2024-12-23
8492,0,454,1,182,1,2024-10-17
8493,7,299,1,144,1,2024-07-31
8494,2,9,1,130,1,2024-01-06
8495,5,391,1,197,0,2024-11-25
8496,8,616,0,0,0,2024-09-06
8497,8,475,1,204,1,2024-05-18
8498,3,752,1,186,0,2024-05-14
8499,7,365,1,165,0,2024-11-07
8500,6,321,0,0,0,2024-08-02
8501,0,811,0,0,0,2024-03-05
8502,0,450,1,216,0,2024-04-11
8503,9,653,0,0,0,2024-03-06
8504,8,914,1,130,0,2024-04-11
8505,1,711,0,0,0,2024-11-26
8506,8,407,0,0,0,2024-08-12
8507,0,364,0,0,0,2024-03-30
8508,3,268,0,0,0,2024-10-09
8509,10,86,1,116,0,2024-08-14
8510,1,485,1,191,0,2024-06-12
8511,9,803,1,99,1,2024-08-14
8512,0,557,0,0,0,2024-01-14
8513,0,588,1,218,0,2024-04-19
8514,9,220,0,0,0,2024-05-22
8515,2,179,0,0,0,2024-09-03
8516,3,45,1,186,1,2024-01-30
8517,8,926,1,96,1,2024-05-08
8518,4,847,1,233,0,2024-07-17
8519,4,627,1,112,1,2024-02-21
8520,10,51,0,0,0,2024-02-04
8521,2,244,1,125,0,2024-12-13
8522,5,778,1,179,1,2024-09-06
8523,9,876,1,209,1,2024-12-12
8524,8,70,0,0,0,2024-07-19
8525,4,646,1,240,0,2024-02-22
8526,2,378,1,126,0,2024-08-04
8527,1,979,1,201,0,2024-11-02
8528,9,942,1,165,0,2024-07-24
8529,6,78,1,99,0,2024-10-28
8530,9,502,1,163,0,2024-10-22
8531,10,448,0,0,0,2024-01-10
8532,0,482,0,0,0,2024-02-18
8533,10,23,1,167,0,2024-08-24
8534,7,359,0,0,0,2024-11-21
8535,7,548,1,169,0,2024-09-11
8536,4,184,1,240,0,2024-03-25
8537,1,256,0,0,0,2024-08-16
8538,8,764,0,0,0,2024-09-03
8539,1,967,1,230,0,2024-01-10
8540,5,102,1,232,0,2024-04-15
8541,10,549,1,64,1,2024-11-18
8542,3,88,0,0,0,2024-10-25
8543,5,938,1,71,0,2024-10-25
8544,1,195,1,214,0,2024-09-17
8545,1,586,1,153,1,2024-08-17
8546,2,316,1,179,0,2024-04-02
8547,2,164,1,251,0,2024-07-26
8548,8,0,0,0,0,2024-06-24
8549,10,737,0,0,0,2024-09-20
8550,10,685,1,149,1,2024-01-24
8551,2,574,0,0,0,2024-08-28
8552,6,716,0,0,0,2024-10-30
8553,0,93,1,283,1,2024-07-11
8554,3,466,1,206,1,2024-11-09
8555,0,906,1,190,1,2024-10-31
8556,0,562,1,172,1,2024-09-13
8557,10,227,1,182,1,2024-02-16
8558,2,336,1,173,1,2024-09-24
8559,2,665,1,215,1,2024-07-14
8560,5,772,1,155,0,2024-09-21
8561,4,338,0,0,0,2024-11-03
8562,8,205,1,248,0,2024-07-19
8563,2,673,1,60,0,2024-08-12
8564,3,990,0,0,0,2024-02-01
8565,1,700,0,0,0,2024-07-11
8566,6,692,0,0,0,2024-03-25
8567,5,101,1,220,1,2024-12-05
8568,4,171,0,0,0,2024-02-25
8569,2,99,1,152,0,2024-12-24
8570,9,679,1,119,0,2024-06-03
8571,2,958,1,190,0,2024-02-11
8572,1,591,0,0,0,2024-04-16
8573,6,914,1,138,1,2024-11-17
8574,7,365,0,0,0,2024-07-07
8575,4,266,1,169,1,2024-03-24
8576,7,73,1,173,0,2024-01-07
8577,1,284,1,139,0,2024-01-03
8578,8,323,1,75,1,2024-10-09
8579,5,21,0,0,0,2024-08-18
8580,5,392,1,214,0,2024-01-21
8581,7,607,1,242,1,2024-07-31
8582,10,151,0,0,0,2024-05-20
8583,2,14,1,209,1,2024-02-22
8584,0,341,1,130,0,2024-12-03
8585,8,14,1,172,0,2024-07-26
8586,9,463,0,0,0,2024-01-04
8587,2,817,1,156,1,2024-03-07
8588,6,964,1,287,1,2024-12-29
8589,2,639,0,0,0,2024-12-29
8590,2,446,0,0,0,2024-03-17
8591,7,255,0,0,0,2024-09-23
8592,8,987,0,0,0,2024-05-27
8593,5,935,1,258,0,2024-01-22
8594,3,419,1,162,0,2024-05-17
8595,2,677,1,152,0,2024-01-09
8596,6,288,1,74,1,2024-04-20
8597,9,944,0,0,0,2024-06-09
8598,5,815,0,0,0,2024-02-25
8599,6,550,1,235,0,2024-11-03
8600,1,221,1,147,1,2024-08-17
8601,8,83,0,0,0,2024-01-02
8602,7,370,0,0,0,2024-07-09
8603,6,323,1,155,0,2024-11-05
8604,8,4,1,112,1,2024-03-16
8605,9,13,1,169,0,2024-08-04
8606,7,874,1,149,0,2024-12-16
8607,7,899,0,0,0,2024-04-30
8608,3,386,1,195,0,2024-09-09
8609,10,452,0,0,0,2024-05-31
8610,7,304,0,0,0,2024-10-28
8611,3,779,0,0,0,2024-05-16
8612,8,743,0,0,0,2024-07-13
8613,9,633,0,0,0,2024-12-30
8614,9,671,1,126,0,2024-06-23
8615,1,265,1,223,0,2024-04-23
8616,6,518,0,0,0,2024-06-16
8617,9,6,1,263,0,2024-06-04
8618,4,676,0,0,0,2024-01-19
8619,3,275,0,0,0,2024-08-24
8620,2,314,1,158,0,2024-09-27
8621,8,185,0,0,0,2024-03-22
8622,7,404,1,177,1,2024-05-05
8623,5,464,0,0,0,2024-06-02
8624,10,138,0,0,0,2024-03-20
8625,4,761,0,0,0,2024-11-28
8626,8,778,1,146,1,2024-05-03
8627,7,47,0,0,0,2024-03-18
8628,2,43,1,178,0,2024-08-12
8629,3,436,1,179,0,2024-06-07
8630,7,596,0,0,0,2024-12-11
8631,5,838,1,185,0,2024-05-16
8632,0,261,1,152,0,2024-07-25
8633,9,320,0,0,0,2024-11-30
8634,0,959,0,0,0,2024-01-11
8635,6,238,1,277,1,2024-09-08
8636,9,694,0,0,0,2024-03-02
8637,6,58,1,182,0,2024-03-03
8638,10,591,1,153,0,2024-10-29
8639,5,998,0,0,0,2024-03-07
8640,10,355,1,204,1,2024-05-26
8641,3,35,1,147,1,2024-02-23
8642,1,293,1,205,0,2024-06-08
8643,5,953,1,164,0,2024-01-22
8644,10,341,1,190,1,2024-05-30
8645,9,133,1,108,0,2024-08-08
8646,1,136,1,129,0,2024-08-18
8647,10,923,1,259,0,2024-06-15
8648,9,234,1,148,0,2024-10-09
8649,5,453,0,0,0,2024-06-25
8650,3,367,0,0,0,2024-10-08
8651,7,162,0,0,0,2024-04-20
8652,10,353,1,198,0,2024-06-28
8653,6,832,0,0,0,2024-10-13
8654,8,243,1,124,0,2024-12-07
8655,3,291,0,0,0,2024-04-20
8656,0,376,1,216,0,2024-05-30
8657,5,317,1,199,1,2024-08-06
8658,1,220,0,0,0,2024-06-15
8659,6,703,1,208,0,2024-08-30
8660,0,836,1,215,0,2024-10-03
8661,10,550,1,229,0,2024-07-24
8662,6,746,1,160,0,2024-12-14
8663,10,960,0,0,0,2024-03-03
8664,6,36,1,141,0,2024-08-17
8665,5,304,1,162,0,2024-04-08
8666,10,964,1,181,0,2024-03-21
8667,3,676,1,175,0,2024-10-27
8668,2,654,0,0,0,2024-10-20
8669,3,167,1,244,0,2024-05-26
8670,4,43,1,165,1,2024-12-05
8671,3,974,1,148,0,2024-02-21
8672,0,104,1,119,0,2024-12-27
8673,6,440,1,243,0,2024-10-17
8674,0,793,1,198,0,2024-04-03
8675,4,128,1,95,0,2024-05-07
8676,2,662,1,180,1,2024-07-08
8677,5,477,1,200,0,2024-01-18
8678,8,933,1,181,0,2024-08-05
8679,1,654,0,0,0,2024-07-20
8680,4,123,1,163,0,2024-12-03
8681,3,313,1,192,1,2024-06-29
8682,3,396,1,117,0,2024-08-28
8683,5,706,0,0,0,2024-03-31
8684,2,25,1,183,0,2024-08-15
8685,9,901,1,260,1,2024-02-16
8686,8,323,1,202,1,2024-11-25
8687,6,160,1,239,1,2024-04-12
8688,6,331,1,167,0,2024-04-27
8689,10,281,1,181,1,2024-08-16
8690,8,398,1,178,0,2024-06-13
8691,10,238,1,147,1,2024-02-11
8692,9,779,1,210,0,2024-06-22
8693,6,309,0,0,0,2024-02-21
8694,0,62,0,0,0,2024-08-28
8695,10,940,1,192,1,2024-11-19
8696,3,723,0,0,0,2024-10-26
8697,1,791,1,151,0,2024-04-18
8698,6,854,1,188,0,2024-08-12
8699,1,815,1,170,0,2024-04-08
8700,9,162,0,0,0,2024-10-30
8701,3,782,1,223,1,2024-11-13
8702,10,24,1,185,0,2024-04-08
8703,5,190,1,143,1,2024-12-27
8704,4,775,1,143,0,2024-08-31
8705,4,705,1,88,0,2024-04-04
8706,9,142,0,0,0,2024-03-02
8707,0,165,1,259,0,2024-12-13
8708,7,429,1,147,0,2024-09-16
8709,6,442,1,152,0,2024-08-05
8710,9,625,1,188,1,2024-01-18
8711,2,234,1,173,0,2024-07-05
8712,1,276,1,252,1,2024-06-11
8713,0,934,0,0,0,2024-12-11
8714,6,222,1,251,0,2024-12-20
8715,8,510,1,105,0,2024-08-07
8716,7,508,1,185,0,2024-02-05
8717,4,347,1,226,1,2024-04-07
8718,4,779,0,0,0,2024-11-03
8719,10,756,1,164,0,2024-11-05
8720,8,298,0,0,0,2024-09-25
8721,5,561,1,188,0,2024-08-11
8722,10,500,1,176,0,2024-02-08
8723,3,30,1,134,0,2024-08-15
8724,10,360,1,266,0,2024-09-05
8725,1,845,1,125,0,2024-11-05
8726,1,405,1,177,0,2024-06-19
8727,5,731,1,178,0,2024-06-14
8728,7,628,0,0,0,2024-10-14
8729,4,225,1,203,0,2024-10-07
8730,3,373,1,173,1,2024-08-29
8731,3,546,1,101,1,2024-01-26
8732,3,514,0,0,0,2024-12-07
8733,9,362,1,175,0,2024-05-02
8734,5,907,1,192,0,2024-04-15
8735,5,397,1,96,0,2024-06-21
8736,5,288,1,148,1,2024-10-30
8737,8,646,1,131,1,2024-09-11
8738,7,786,1,138,0,2024-12-01
8739,3,563,1,235,1,2024-12-10
8740,9,991,1,231,0,2024-12-30
8741,1,962,0,0,0,2024-11-26
8742,2,433,1,158,0,2024-03-25
8743,3,619,1,196,1,2024-03-01
8744,2,773,1,203,1,2024-01-01
8745,10,457,0,0,0,2024-09-16
8746,1,876,0,0,0,2024-09-06
8747,4,669,1,113,0,2024-10-09
8748,3,670,1,190,0,2024-02-05
8749,8,377,0,0,0,2024-12-02
8750,3,172,1,37,1,2024-02-20
8751,1,154,1,168,1,2024-05-04
8752,0,958,0,0,0,2024-05-13
8753,1,174,0,0,0,2024-05-03
8754,7,50,1,166,0,2024-01-09
8755,1,593,1,135,0,2024-01-01
8756,5,908,1,280,0,2024-03-17
8757,7,339,1,182,0,2024-01-21
8758,7,365,1,171,0,2024-09-06
8759,2,744,1,164,0,2024-05-21
8760,1,675,1,185,0,2024-02-28
8761,8,77,1,122,0,2024-11-24
8762,6,195,0,0,0,2024-03-30
8763,7,712,0,0,0,2024-11-05
8764,10,543,0,0,0,2024-10-12
8765,5,322,0,0,0,2024-09-25
8766,9,650,1,125,0,2024-10-10
8767,7,898,1,162,0,2024-08-31
8768,5,673,0,0,0,2024-08-07
8769,5,288,1,196,0,2024-12-18
8770,9,149,1,175,0,2024-08-31
8771,3,719,0,0,0,2024-05-29
8772,8,363,1,232,0,2024-04-04
8773,10,871,0,0,0,2024-12-14
8774,8,257,1,145,0,2024-03-06
8775,2,623,1,226,0,2024-09-27
8776,2,763,1,238,0,2024-12-30
8777,5,350,1,172,1,2024-03-05
8778,0,202,1,126,0,2024-09-17
8779,9,879,0,0,0,2024-09-09
8780,6,972,1,138,0,2024-04-07
8781,4,263,1,218,1,2024-05-21
8782,10,675,0,0,0,2024-12-20
8783,7,530,1,190,0,2024-01-16
8784,10,266,1,128,1,2024-09-17
8785,0,795,1,178,0,2024-03-10
8786,6,842,1,174,0,2024-09-12
8787,6,168,1,148,1,2024-02-29
8788,8,676,1,187,0,2024-05-20
8789,0,602,0,0,0,2024-11-15
8790,9,806,1,175,0,2024-03-01
8791,9,666,0,0,0,2024-05-22
8792,9,287,1,163,0,2024-03-03
8793,9,231,0,0,0,2024-09-28
8794,1,98,0,0,0,2024-07-24
8795,2,760,1,240,0,2024-10-10
8796,1,658,1,240,0,2024-08-07
8797,4,343,1,203,1,2024-04-21
8798,4,247,1,119,0,2024-06-28
8799,1,857,1,178,1,2024-09-09
8800,1,919,1,162,1,2024-01-20
8801,10,685,0,0,0,2024-03-29
8802,8,652,1,161,0,2024-09-27
8803,4,474,0,0,0,2024-05-12
8804,1,457,0,0,0,2024-04-26
8805,2,24,0,0,0,2024-10-19
8806,8,681,0,0,0,2024-06-11
8807,8,646,1,176,1,2024-01-13
8808,1,941,0,0,0,2024-07-29
8809,8,149,1,283,0,2024-11-21
8810,1,509,0,0,0,2024-06-18
8811,3,622,1,152,0,2024-07-02
8812,0,298,0,0,0,2024-09-09
8813,10,458,1,211,0,2024-10-14
8814,8,882,1,141,0,2024-07-26
8815,4,691,1,232,1,2024-04-12
8816,8,624,1,60,0,2024-11-30
8817,6,244,1,231,1,2024-12-25
8818,5,151,1,234,1,2024-06-02
8819,10,950,1,139,1,2024-07-22
8820,9,638,1,129,0,2024-04-22
8821,6,547,1,113,0,2024-10-29
8822,3,130,1,240,0,2024-10-24
8823,2,181,0,0,0,2024-02-16
8824,4,748,0,0,0,2024-01-20
8825,10,533,1,182,0,2024-12-05
8826,2,586,0,0,0,2024-02-10
8827,10,13,1,151,1,2024-08-24
8828,6,503,0,0,0,2024-05-26
8829,4,450,1,112,1,2024-02-26
8830,7,188,1,148,0,2024-09-01
8831,10,965,1,331,1,2024-03-09
8832,10,434,0,0,0,2024-10-30
8833,8,539,1,206,0,2024-03-06
8834,2,508,1,140,0,2024-03-24
8835,6,938,0,0,0,2024-05-09
8836,9,504,0,0,0,2024-04-19
8837,5,620,1,252,0,2024-10-20
8838,3,726,1,191,0,2024-05-28
8839,2,760,1,130,0,2024-09-26
8840,8,585,0,0,0,2024-12-08
8841,9,149,1,148,0,2024-11-14
8842,1,984,1,100,0,2024-05-28
8843,4,996,0,0,0,2024-02-02
8844,9,157,1,223,0,2024-10-26
8845,5,588,0,0,0,2024-06-02
8846,0,1000,1,160,1,2024-06-29
8847,6,731,1,161,0,2024-01-27
8848,10,522,1,223,1,2024-09-05
8849,7,815,0,0,0,2024-03-02
8850,8,889,1,138,0,2024-01-20
8851,6,759,1,314,0,2024-07-23
8852,4,896,1,128,0,2024-04-15
8853,7,733,1,247,0,2024-10-22
8854,6,530,1,182,1,2024-03-25
8855,8,503,1,141,1,2024-08-21
8856,5,257,1,149,1,2024-12-04
8857,9,167,1,163,0,2024-05-13
8858,4,993,0,0,0,2024-06-10
8859,2,774,1,188,0,2024-04-15
8860,2,381,0,0,0,2024-08-13
8861,2,637,1,104,0,2024-06-13
8862,8,814,0,0,0,2024-02-13
8863,1,389,1,185,1,2024-08-05
8864,9,524,1,175,1,2024-05-18
8865,9,643,0,0,0,2024-10-08
8866,3,512,1,96,0,2024-10-31
8867,3,840,0,0,0,2024-09-07
8868,2,932,1,108,0,2024-11-27
8869,4,801,0,0,0,2024-09-09
8870,3,434,1,207,1,2024-02-24
8871,3,210,1,133,0,2024-07-14
8872,6,321,0,0,0,2024-02-03
8873,4,249,0,0,0,2024-08-17
8874,2,277,1,200,0,2024-05-11
8875,0,187,1,174,0,2024-05-16
8876,10,317,0,0,0,2024-05-09
8877,0,435,1,147,0,2024-07-15
8878,8,918,1,281,0,2024-12-03
8879,2,538,0,0,0,2024-10-05
8880,8,62,0,0,0,2024-09-02
8881,6,356,0,0,0,2024-01-14
8882,3,528,1,182,1,2024-11-13
8883,9,180,0,0,0,2024-03-11
8884,8,415,1,174,0,2024-05-10
8885,8,882,1,186,1,2024-01-29
8886,10,891,0,0,0,2024-09-09
8887,10,986,1,210,0,2024-05-13
8888,10,971,1,220,0,2024-07-08
8889,10,112,1,197,0,2024-01-14
8890,6,297,1,163,0,2024-02-01
8891,4,387,1,230,0,2024-11-17
8892,0,425,1,91,1,2024-04-14
8893,9,700,1,252,1,2024-07-10
8894,1,95,1,190,1,2024-10-17
8895,3,448,1,249,1,2024-09-09
8896,5,990,1,152,0,2024-07-04
8897,3,281,1,190,0,2024-02-03
8898,2,404,0,0,0,2024-10-27
8899,4,592,1,191,1,2024-02-10
8900,5,730,0,0,0,2024-04-16
8901,8,922,1,114,0,2024-07-13
8902,1,827,0,0,0,2024-07-03
8903,4,538,0,0,0,2024-03-16
8904,3,468,1,167,0,2024-01-20
8905,2,293,1,234,0,2024-07-25
8906,7,620,1,207,1,2024-02-03
8907,6,302,1,226,0,2024-08-08
8908,7,907,0,0,0,2024-12-25
8909,0,149,1,198,1,2024-01-02
8910,9,161,0,0,0,2024-07-31
8911,10,252,1,276,1,2024-02-23
8912,4,512,0,0,0,2024-01-25
8913,2,100,1,171,0,2024-08-14
8914,3,769,1,202,1,2024-06-10
8915,2,934,1,239,0,2024-09-06
8916,0,207,1,140,0,2024-11-02
8917,10,196,0,0,0,2024-09-28
8918,3,684,1,241,0,2024-03-06
8919,10,455,0,0,0,2024-04-27
8920,6,925,1,171,0,2024-04-19
8921,9,277,0,0,0,2024-07-22
8922,9,663,0,0,0,2024-03-07
8923,3,442,1,154,0,2024-12-31
8924,6,127,1,152,1,2024-02-08
8925,2,403,0,0,0,2024-08-29
8926,7,124,1,174,1,2024-10-18
8927,3,603,1,226,0,2024-11-19
8928,5,839,1,198,0,2024-11-12
8929,1,851,1,179,0,2024-03-20
8930,4,339,1,127,1,2024-09-10
8931,3,626,1,193,1,2024-02-25
8932,5,766,1,220,0,2024-01-02
8933,1,671,1,159,0,2024-10-24
8934,8,119,1,159,0,2024-12-25
8935,5,363,1,178,1,2024-05-23
8936,6,98,0,0,0,2024-07-26
8937,9,184,1,231,0,2024-01-28
8938,3,536,1,202,0,2024-12-11
8939,6,36,0,0,0,2024-04-17
8940,4,973,1,181,0,2024-02-27
8941,3,170,1,119,0,2024-08-11
8942,3,569,1,190,0,2024-07-14
8943,0,680,1,141,1,2024-08-09
8944,0,80,0,0,0,2024-12-20
8945,10,722,1,259,0,2024-11-22
8946,5,983,1,197,1,2024-06-20
8947,3,64,0,0,0,2024-01-21
8948,8,308,1,196,0,2024-10-28
8949,9,71,1,173,0,2024-03-05
8950,3,698,1,169,1,2024-04-18
8951,1,298,1,260,1,2024-04-16
8952,2,794,1,207,1,2024-06-10
8953,0,577,1,184,0,2024-04-10
8954,7,743,0,0,0,2024-10-05
8955,0,16,0,0,0,2024-02-21
8956,2,452,0,0,0,2024-06-21
8957,0,465,1,220,0,2024-08-17
8958,1,791,0,0,0,2024-06-11
8959,9,903,1,174,1,2024-04-16
8960,5,942,1,240,0,2024-07-26
8961,5,896,1,262,0,2024-07-25
8962,9,827,0,0,0,2024-07-06
8963,1,221,1,219,0,2024-04-05
8964,5,419,1,216,1,2024-12-20
8965,6,328,1,214,1,2024-09-21
8966,9,655,0,0,0,2024-10-29
8967,6,556,1,119,0,2024-12-10
8968,9,265,1,123,0,2024-12-18
8969,9,432,1,207,1,2024-03-13
8970,0,578,1,221,0,2024-10-27
8971,2,1000,1,187,0,2024-06-06
8972,6,842,1,166,0,2024-11-18
8973,1,288,1,118,0,2024-01-09
8974,7,13,1,165,0,2024-12-22
8975,1,91,1,206,0,2024-05-14
8976,8,519,0,0,0,2024-12-06
8977,5,971,0,0,0,2024-03-29
8978,0,34,1,112,1,2024-08-11
8979,2,405,0,0,0,2024-03-31
8980,1,705,0,0,0,2024-09-17
8981,0,164,1,233,0,2024-02-16
8982,0,98,1,195,0,2024-09-30
8983,8,105,0,0,0,2024-03-23
8984,9,681,1,233,0,2024-02-12
8985,8,868,1,211,0,2024-04-16
8986,5,64,0,0,0,2024-06-28
8987,1,948,1,151,0,2024-10-25
8988,7,604,1,204,1,2024-07-16
8989,0,746,1,197,0,2024-03-02
8990,3,494,1,169,0,2024-05-08
8991,7,443,0,0,0,2024-06-28
8992,5,518,1,44,1,2024-11-23
8993,4,53,1,233,0,2024-07-15
8994,7,225,1,171,0,2024-04-14
8995,3,968,1,234,0,2024-05-22
8996,6,242,1,189,1,2024-05-21
8997,6,480,1,167,0,2024-06-20
8998,3,536,1,217,1,2024-08-25
8999,0,621,1,187,1,2024-11-29
9000,7,86,1,222,0,2024-01-20
9001,0,54,1,206,0,2024-02-19
9002,3,439,0,0,0,2024-12-09
9003,0,918,0,0,0,2024-07-19
9004,3,349,1,163,0,2024-09-21
9005,0,781,1,292,0,2024-07-26
9006,10,674,1,140,0,2024-08-30
9007,4,576,1,106,0,2024-02-24
9008,2,70,1,167,1,2024-02-16
9009,9,44,0,0,0,2024-11-29
9010,10,930,1,101,0,2024-03-19
9011,4,354,0,0,0,2024-03-28
